20,20,70.1
20,21,69.6
20,22,69.1
20,23,68.7
20,24,68.3
20,25,67.9
20,26,67.5
20,27,67.2
20,28,66.9
20,29,66.6
20,30,
20,31,
20,32,
20,33,
20,34,
20,35,
20,36,
20,37,
20,38,
20,39,
20,40,
20,41,
20,42,
20,43,
20,44,
20,45,
20,46,
20,47,
20,48,
20,49,
20,50,
20,51,
20,52,
20,53,
20,54,
20,55,
20,56,
20,57,
20,58,
20,59,
20,60,
20,61,
20,62,
20,63,
20,64,
20,65,
20,66,
20,67,
20,68,
20,69,
20,70,
20,71,
20,72,
20,73,
20,74,
20,75,
20,76,
20,77,
20,78,
20,79,
20,80,
20,81,
20,82,
20,83,
20,84,
20,85,
20,86,
20,87,
20,88,
20,89,
20,90,
20,91,
20,92,
20,93,
20,94,
20,95,
20,96,
20,97,
20,98,
20,99,
20,100,
20,101,
20,102,
20,103,
20,104,
20,105,
20,106,
20,107,
20,108,
20,109,
20,110,
20,111,
20,112,
20,113,
20,114,
20,115,
21,20,69.6
21,21,69.1
21,22,68.6
21,23,68.2
21,24,67.7
21,25,67.3
21,26,66.9
21,27,66.6
21,28,66.2
21,29,65.9
21,30,
21,31,
21,32,
21,33,
21,34,
21,35,
21,36,
21,37,
21,38,
21,39,
21,40,
21,41,
21,42,
21,43,
21,44,
21,45,
21,46,
21,47,
21,48,
21,49,
21,50,
21,51,
21,52,
21,53,
21,54,
21,55,
21,56,
21,57,
21,58,
21,59,
21,60,
21,61,
21,62,
21,63,
21,64,
21,65,
21,66,
21,67,
21,68,
21,69,
21,70,
21,71,
21,72,
21,73,
21,74,
21,75,
21,76,
21,77,
21,78,
21,79,
21,80,
21,81,
21,82,
21,83,
21,84,
21,85,
21,86,
21,87,
21,88,
21,89,
21,90,
21,91,
21,92,
21,93,
21,94,
21,95,
21,96,
21,97,
21,98,
21,99,
21,100,
21,101,
21,102,
21,103,
21,104,
21,105,
21,106,
21,107,
21,108,
21,109,
21,110,
21,111,
21,112,
21,113,
21,114,
21,115,
22,20,69.1
22,21,68.6
22,22,68.1
22,23,67.6
22,24,67.2
22,25,66.7
22,26,66.3
22,27,65.9
22,28,65.6
22,29,65.2
22,30,
22,31,
22,32,
22,33,
22,34,
22,35,
22,36,
22,37,
22,38,
22,39,
22,40,
22,41,
22,42,
22,43,
22,44,
22,45,
22,46,
22,47,
22,48,
22,49,
22,50,
22,51,
22,52,
22,53,
22,54,
22,55,
22,56,
22,57,
22,58,
22,59,
22,60,
22,61,
22,62,
22,63,
22,64,
22,65,
22,66,
22,67,
22,68,
22,69,
22,70,
22,71,
22,72,
22,73,
22,74,
22,75,
22,76,
22,77,
22,78,
22,79,
22,80,
22,81,
22,82,
22,83,
22,84,
22,85,
22,86,
22,87,
22,88,
22,89,
22,90,
22,91,
22,92,
22,93,
22,94,
22,95,
22,96,
22,97,
22,98,
22,99,
22,100,
22,101,
22,102,
22,103,
22,104,
22,105,
22,106,
22,107,
22,108,
22,109,
22,110,
22,111,
22,112,
22,113,
22,114,
22,115,
23,20,68.7
23,21,68.2
23,22,67.6
23,23,67.1
23,24,66.6
23,25,66.2
23,26,65.7
23,27,65.3
23,28,64.9
23,29,64.6
23,30,
23,31,
23,32,
23,33,
23,34,
23,35,
23,36,
23,37,
23,38,
23,39,
23,40,
23,41,
23,42,
23,43,
23,44,
23,45,
23,46,
23,47,
23,48,
23,49,
23,50,
23,51,
23,52,
23,53,
23,54,
23,55,
23,56,
23,57,
23,58,
23,59,
23,60,
23,61,
23,62,
23,63,
23,64,
23,65,
23,66,
23,67,
23,68,
23,69,
23,70,
23,71,
23,72,
23,73,
23,74,
23,75,
23,76,
23,77,
23,78,
23,79,
23,80,
23,81,
23,82,
23,83,
23,84,
23,85,
23,86,
23,87,
23,88,
23,89,
23,90,
23,91,
23,92,
23,93,
23,94,
23,95,
23,96,
23,97,
23,98,
23,99,
23,100,
23,101,
23,102,
23,103,
23,104,
23,105,
23,106,
23,107,
23,108,
23,109,
23,110,
23,111,
23,112,
23,113,
23,114,
23,115,
24,20,68.3
24,21,67.7
24,22,67.2
24,23,66.6
24,24,66.1
24,25,65.6
24,26,65.2
24,27,64.7
24,28,64.3
24,29,63.9
24,30,
24,31,
24,32,
24,33,
24,34,
24,35,
24,36,
24,37,
24,38,
24,39,
24,40,
24,41,
24,42,
24,43,
24,44,
24,45,
24,46,
24,47,
24,48,
24,49,
24,50,
24,51,
24,52,
24,53,
24,54,
24,55,
24,56,
24,57,
24,58,
24,59,
24,60,
24,61,
24,62,
24,63,
24,64,
24,65,
24,66,
24,67,
24,68,
24,69,
24,70,
24,71,
24,72,
24,73,
24,74,
24,75,
24,76,
24,77,
24,78,
24,79,
24,80,
24,81,
24,82,
24,83,
24,84,
24,85,
24,86,
24,87,
24,88,
24,89,
24,90,
24,91,
24,92,
24,93,
24,94,
24,95,
24,96,
24,97,
24,98,
24,99,
24,100,
24,101,
24,102,
24,103,
24,104,
24,105,
24,106,
24,107,
24,108,
24,109,
24,110,
24,111,
24,112,
24,113,
24,114,
24,115,
25,20,67.9
25,21,67.3
25,22,66.7
25,23,66.2
25,24,65.6
25,25,65.1
25,26,64.6
25,27,64.2
25,28,63.7
25,29,63.3
25,30,
25,31,
25,32,
25,33,
25,34,
25,35,
25,36,
25,37,
25,38,
25,39,
25,40,
25,41,
25,42,
25,43,
25,44,
25,45,
25,46,
25,47,
25,48,
25,49,
25,50,
25,51,
25,52,
25,53,
25,54,
25,55,
25,56,
25,57,
25,58,
25,59,
25,60,
25,61,
25,62,
25,63,
25,64,
25,65,
25,66,
25,67,
25,68,
25,69,
25,70,
25,71,
25,72,
25,73,
25,74,
25,75,
25,76,
25,77,
25,78,
25,79,
25,80,
25,81,
25,82,
25,83,
25,84,
25,85,
25,86,
25,87,
25,88,
25,89,
25,90,
25,91,
25,92,
25,93,
25,94,
25,95,
25,96,
25,97,
25,98,
25,99,
25,100,
25,101,
25,102,
25,103,
25,104,
25,105,
25,106,
25,107,
25,108,
25,109,
25,110,
25,111,
25,112,
25,113,
25,114,
25,115,
26,20,67.5
26,21,66.9
26,22,66.3
26,23,65.7
26,24,65.2
26,25,64.6
26,26,64.1
26,27,63.6
26,28,63.2
26,29,62.8
26,30,
26,31,
26,32,
26,33,
26,34,
26,35,
26,36,
26,37,
26,38,
26,39,
26,40,
26,41,
26,42,
26,43,
26,44,
26,45,
26,46,
26,47,
26,48,
26,49,
26,50,
26,51,
26,52,
26,53,
26,54,
26,55,
26,56,
26,57,
26,58,
26,59,
26,60,
26,61,
26,62,
26,63,
26,64,
26,65,
26,66,
26,67,
26,68,
26,69,
26,70,
26,71,
26,72,
26,73,
26,74,
26,75,
26,76,
26,77,
26,78,
26,79,
26,80,
26,81,
26,82,
26,83,
26,84,
26,85,
26,86,
26,87,
26,88,
26,89,
26,90,
26,91,
26,92,
26,93,
26,94,
26,95,
26,96,
26,97,
26,98,
26,99,
26,100,
26,101,
26,102,
26,103,
26,104,
26,105,
26,106,
26,107,
26,108,
26,109,
26,110,
26,111,
26,112,
26,113,
26,114,
26,115,
27,20,67.2
27,21,66.6
27,22,65.9
27,23,65.3
27,24,64.7
27,25,64.2
27,26,63.6
27,27,63.1
27,28,62.7
27,29,62.2
27,30,
27,31,
27,32,
27,33,
27,34,
27,35,
27,36,
27,37,
27,38,
27,39,
27,40,
27,41,
27,42,
27,43,
27,44,
27,45,
27,46,
27,47,
27,48,
27,49,
27,50,
27,51,
27,52,
27,53,
27,54,
27,55,
27,56,
27,57,
27,58,
27,59,
27,60,
27,61,
27,62,
27,63,
27,64,
27,65,
27,66,
27,67,
27,68,
27,69,
27,70,
27,71,
27,72,
27,73,
27,74,
27,75,
27,76,
27,77,
27,78,
27,79,
27,80,
27,81,
27,82,
27,83,
27,84,
27,85,
27,86,
27,87,
27,88,
27,89,
27,90,
27,91,
27,92,
27,93,
27,94,
27,95,
27,96,
27,97,
27,98,
27,99,
27,100,
27,101,
27,102,
27,103,
27,104,
27,105,
27,106,
27,107,
27,108,
27,109,
27,110,
27,111,
27,112,
27,113,
27,114,
27,115,
28,20,66.9
28,21,66.2
28,22,65.6
28,23,64.9
28,24,64.3
28,25,63.7
28,26,63.2
28,27,62.7
28,28,62.1
28,29,61.7
28,30,
28,31,
28,32,
28,33,
28,34,
28,35,
28,36,
28,37,
28,38,
28,39,
28,40,
28,41,
28,42,
28,43,
28,44,
28,45,
28,46,
28,47,
28,48,
28,49,
28,50,
28,51,
28,52,
28,53,
28,54,
28,55,
28,56,
28,57,
28,58,
28,59,
28,60,
28,61,
28,62,
28,63,
28,64,
28,65,
28,66,
28,67,
28,68,
28,69,
28,70,
28,71,
28,72,
28,73,
28,74,
28,75,
28,76,
28,77,
28,78,
28,79,
28,80,
28,81,
28,82,
28,83,
28,84,
28,85,
28,86,
28,87,
28,88,
28,89,
28,90,
28,91,
28,92,
28,93,
28,94,
28,95,
28,96,
28,97,
28,98,
28,99,
28,100,
28,101,
28,102,
28,103,
28,104,
28,105,
28,106,
28,107,
28,108,
28,109,
28,110,
28,111,
28,112,
28,113,
28,114,
28,115,
29,20,66.6
29,21,65.9
29,22,65.2
29,23,64.6
29,24,63.9
29,25,63.3
29,26,62.8
29,27,62.2
29,28,61.7
29,29,61.2
29,30,
29,31,
29,32,
29,33,
29,34,
29,35,
29,36,
29,37,
29,38,
29,39,
29,40,
29,41,
29,42,
29,43,
29,44,
29,45,
29,46,
29,47,
29,48,
29,49,
29,50,
29,51,
29,52,
29,53,
29,54,
29,55,
29,56,
29,57,
29,58,
29,59,
29,60,
29,61,
29,62,
29,63,
29,64,
29,65,
29,66,
29,67,
29,68,
29,69,
29,70,
29,71,
29,72,
29,73,
29,74,
29,75,
29,76,
29,77,
29,78,
29,79,
29,80,
29,81,
29,82,
29,83,
29,84,
29,85,
29,86,
29,87,
29,88,
29,89,
29,90,
29,91,
29,92,
29,93,
29,94,
29,95,
29,96,
29,97,
29,98,
29,99,
29,100,
29,101,
29,102,
29,103,
29,104,
29,105,
29,106,
29,107,
29,108,
29,109,
29,110,
29,111,
29,112,
29,113,
29,114,
29,115,
